timestamp,is_anomaly
1780640817,0
1780640831,0
1780640845,0
1780640859,0
1780640873,0
1780640887,0
1780640888,0
1780640902,0
1780640916,0
1780640930,1
1780640944,1
1780640958,1
1780640973,1
1780640987,1
1780641001,1
1780641015,0
1780641029,0
1780641043,0
1780641058,0
1780641072,0
1780641086,0
1780641100,0
1780641114,0
1780641128,0
1780641143,1
1780641157,1
1780641171,1
1780641185,1
1780641199,1
1780641213,1
1780641214,1
1780641228,0
1780641242,0
1780641256,0
1780641270,0
1780641284,0
1780641298,0
1780641313,0
1780641327,0
1780641341,0
1780641355,1
1780641369,1
1780641383,1
1780641384,1
1780641398,1
1780641412,1
1780641426,1
1780641440,0
1780641454,0
1780641469,0
1780641483,0
1780641497,0
1780641511,0
1780641525,0
1780641539,0
1780641540,0
1780641554,0
1780641568,1
1780641582,1
1780641596,1
1780641610,1
1780641625,1
1780641639,1
1780641653,0
1780641667,0
1780641681,0
1780641696,0
1780641710,0
1780641724,0
1780641738,0
1780641752,0
1780641767,0
1780641781,1
1780641795,1
1780641809,1
1780641823,1
1780641838,1
1780641852,1
1780641866,0
1780641880,0
1780641894,0
1780641909,0
1780641923,0
1780641937,0
1780641951,0
1780641965,0
1780641966,0
1780641980,0
1780641994,1
1780642008,0
1780642022,0
1780642036,0
1780642037,0
1780642051,0
1780642065,0
1780642079,0
1780642093,0
1780642107,0
1780642122,1
1780642136,1
1780642150,0
1780642164,0
1780642178,0
1780642193,0
1780642207,0
1780642221,0
1780642235,0
1780642249,0
1780642264,1
1780642278,0
1780642292,0
1780642306,0
1780642320,0
1780642335,0
1780642349,0
1780642363,0
1780642377,0
1780642391,0
1780642392,0
1780642406,1
1780642420,1
1780642434,1
1780642448,1
1780642463,0
1780642477,0
1780642491,0
1780642505,0
1780642519,0
1780642533,0
1780642534,0
1780642548,0
1780642562,0
1780642576,1
1780642590,1
1780642605,1
1780642619,1
1780642633,1
1780642647,0
1780642661,0
1780642676,0
1780642690,0
1780642704,0
1780642718,0
1780642732,0
1780642747,0
1780642761,1
1780642775,1
1780642789,1
1780642804,1
1780642818,1
1780642832,1
1780642846,1
1780642860,0
1780642875,0
1780642889,0
1780642903,0
1780642917,0
1780642931,0
1780642946,0
1780642960,0
1780642974,1
1780642988,1
1780643002,1
1780643017,1
1780643031,1
1780643045,1
1780643059,1
1780643073,0
1780643087,0
1780643102,0
1780643116,0
1780643130,0
1780643144,0
1780643158,0
1780643172,0
1780643186,1
1780643201,1
1780643215,1
1780643229,1
1780643243,1
1780643257,1
1780643271,1
1780643285,0
1780643299,0
1780643314,0
1780643328,0
1780643342,0
1780643356,0
1780643370,0
1780643384,0
1780643398,1
1780643412,1
1780643413,1
1780643427,1
1780643441,1
1780643455,1
1780643469,1
1780643483,1
1780643497,0
1780643511,0
1780643525,0
1780643526,0
1780643540,0
1780643554,0
1780643568,0
1780643582,0
1780643596,0
1780643610,1
1780643624,1
1780643639,1
1780643653,1
1780643667,1
1780643681,1
1780643695,1
1780643709,0
1780643723,0
1780643737,0
1780643752,0
1780643766,0
1780643780,0
1780643794,0
1780643808,0
1780643822,1
1780643837,0
1780643851,0
1780643865,0
1780643879,0
1780643893,0
1780643908,0
1780643922,0
1780643936,0
1780643950,0
1780643964,1
1780643978,0
1780643979,0
1780643993,0
1780644007,0
1780644021,0
1780644035,0
1780644049,0
1780644064,0
1780644078,0
1780644092,1
1780644106,0
1780644120,0
1780644135,0
1780644149,0
1780644163,0
1780644177,0
1780644191,0
1780644206,0
1780644220,0
1780644234,1
1780644248,1
1780644262,1
1780644277,1
1780644291,0
1780644305,0
1780644319,0
1780644333,0
1780644348,0
1780644362,0
1780644376,0
1780644390,0
1780644404,0
1780644418,1
1780644432,1
1780644447,1
1780644461,1
1780644475,0
1780644489,0
1780644503,0
1780644517,0
1780644532,0
1780644546,0
1780644560,0
1780644574,0
1780644588,0
1780644602,1
1780644616,1
1780644617,1
1780644631,1
1780644645,1
1780644659,1
1780644673,1
1780644687,0
1780644702,0
1780644716,0
1780644730,0
1780644744,0
1780644758,0
1780644772,0
1780644786,0
1780644801,0
1780644815,1
1780644829,1
1780644843,1
1780644857,1
1780644871,1
1780644885,1
1780644886,1
1780644900,0
1780644914,0
1780644928,0
1780644942,0
1780644956,0
1780644970,0
1780644985,0
1780644999,0
1780645013,1
1780645027,1
1780645041,1
1780645055,1
1780645069,1
1780645084,1
1780645098,1
1780645112,0
1780645126,0
1780645140,0
1780645154,0
1780645169,0
1780645183,0
1780645197,0
1780645211,0
1780645225,1
1780645239,1
1780645253,1
1780645268,1
1780645282,1
1780645296,1
1780645310,1
1780645324,0
1780645338,0
1780645353,0
1780645367,0
1780645381,0
1780645395,0
1780645409,0
1780645423,0
1780645438,1
1780645452,1
1780645466,1
1780645480,1
1780645494,1
1780645508,1
1780645523,1
1780645537,0
1780645551,0
1780645565,0
1780645579,0
1780645593,0
1780645608,0
1780645622,0
1780645636,0
1780645650,1
1780645664,0
1780645678,0
1780645693,0
1780645707,0
1780645721,0
1780645735,0
1780645749,0
1780645763,0
1780645778,0
1780645792,1
1780645806,0
1780645820,0
1780645834,0
1780645848,0
1780645862,0
1780645863,0
1780645877,0
1780645891,0
1780645905,0
1780645919,0
1780645933,1
1780645947,0
1780645962,0
1780645976,0
1780645990,0
1780646004,0
1780646018,0
1780646032,0
1780646047,0
1780646061,1
1780646075,1
1780646089,1
1780646103,1
1780646117,1
1780646132,0
1780646146,0
1780646160,0
1780646174,0
1780646188,0
1780646202,0
1780646216,0
1780646217,0
1780646231,0
1780646245,1
1780646259,1
1780646273,1
1780646287,1
1780646301,0
1780646302,0
1780646316,0
1780646330,0
1780646344,0
1780646358,0
1780646372,0
1780646386,0
1780646387,0
1780646401,0
1780646415,0
1780646429,1
1780646443,1
1780646457,1
1780646471,1
1780646486,1
1780646500,1
1780646514,0
1780646528,0
1780646542,0
1780646556,0
1780646571,0
1780646585,0
1780646599,0
1780646613,0
1780646627,0
1780646641,1
1780646642,1
1780646656,1
1780646670,1
1780646684,1
1780646698,1
1780646712,1
1780646726,0
1780646741,0
1780646755,0
1780646769,0
1780646783,0
1780646797,0
1780646811,0
1780646826,0
1780646840,0
1780646854,1
1780646868,1
1780646882,1
1780646896,1
1780646911,1
1780646925,1
1780646939,0
1780646953,0
1780646967,0
1780646981,0
1780646982,0
1780646996,0
1780647010,0
1780647024,0
1780647038,0
1780647052,0
1780647066,1
1780647081,1
1780647095,1
1780647109,1
1780647123,1
1780647137,1
1780647151,0
1780647166,0
1780647180,0
1780647194,0
1780647208,0
1780647222,0
1780647236,0
1780647237,0
1780647251,0
1780647265,0
1780647279,1
1780647293,1
1780647307,1
1780647321,1
1780647336,1
1780647350,1
1780647364,0
1780647378,0
1780647392,0
1780647406,0
1780647420,0
1780647435,0
1780647449,0
1780647463,0
1780647477,0
1780647491,1
1780647505,0
1780647506,0
1780647520,0
1780647534,0
1780647548,0
1780647562,0
1780647576,0
1780647591,0
1780647605,0
1780647619,1
1780647633,1
1780647647,0
1780647661,0
1780647676,0
1780647690,0
1780647704,0
1780647718,0
1780647732,0
1780647746,0
1780647761,1
1780647775,0
1780647789,0
1780647803,0
1780647817,0
1780647831,0
1780647846,0
1780647860,0
1780647874,0
1780647888,0
1780647902,1
1780647916,1
1780647930,1
1780647945,1
1780647959,0
1780647973,0
1780647987,0
1780648001,0
1780648016,0
1780648030,0
1780648044,0
1780648058,0
1780648072,0
1780648086,1
1780648101,1
1780648115,1
1780648129,1
1780648143,0
1780648157,0
1780648171,0
1780648186,0
1780648200,0
1780648214,0
1780648228,0
1780648242,0
1780648256,1
1780648270,1
1780648271,1
1780648285,1
1780648299,1
1780648313,1
1780648327,1
1780648341,1
1780648356,0
1780648370,0
1780648384,0
1780648398,0
1780648412,0
1780648426,0
1780648441,0
1780648455,0
1780648469,1
1780648483,1
1780648497,1
1780648511,1
1780648525,1
1780648526,1
1780648540,1
1780648554,1
1780648568,0
1780648582,0
1780648596,0
1780648611,0
1780648625,0
1780648639,0
1780648653,0
1780648667,0
1780648681,1
1780648696,1
1780648710,1
1780648724,1
1780648738,1
1780648752,1
1780648766,1
1780648781,0
1780648795,0
1780648809,0
1780648823,0
1780648837,0
1780648851,0
1780648866,0
1780648880,0
1780648894,1
1780648908,1
1780648922,1
1780648936,1
1780648950,1
1780648951,1
1780648965,1
1780648979,1
1780648993,0
1780649007,0
1780649021,0
1780649036,0
1780649050,0
1780649064,0
1780649078,0
1780649092,0
1780649106,1
1780649120,1
1780649135,1
1780649149,1
1780649163,1
1780649177,1
1780649191,1
1780649205,0
1780649219,0
1780649234,0
1780649248,0
1780649262,0
1780649276,0
1780649290,0
1780649304,0
1780649319,1
1780649333,0
1780649347,0
1780649361,0
1780649375,0
1780649389,0
1780649390,0
1780649404,0
1780649418,0
1780649432,0
1780649446,0
1780649460,1
1780649475,0
1780649489,0
1780649503,0
1780649517,0
1780649531,0
1780649546,0
1780649560,0
1780649574,0
1780649588,1
1780649602,1
1780649616,0
1780649617,0
1780649631,0
1780649645,0
1780649659,0
1780649673,0
1780649688,0
1780649702,0
1780649716,0
1780649730,1
1780649744,1
1780649758,1
1780649773,1
1780649787,0
1780649801,0
1780649815,0
1780649829,0
1780649844,0
1780649858,0
1780649872,0
1780649886,0
1780649900,0
1780649901,0
1780649915,1
1780649929,1
1780649943,1
1780649957,1
1780649971,0
1780649986,0
1780650000,0
1780650014,0
1780650028,0
1780650042,0
1780650057,0
1780650071,0
1780650085,0
1780650099,1
1780650113,1
1780650128,1
1780650142,1
1780650156,1
1780650170,1
1780650184,0
1780650199,0
1780650213,0
1780650227,0
1780650241,0
1780650255,0
1780650270,0
1780650284,0
1780650298,0
1780650312,1
1780650326,1
1780650327,1
1780650341,1
1780650355,1
1780650369,1
1780650383,1
1780650397,0
1780650412,0
1780650426,0
1780650440,0
1780650454,0
1780650468,0
1780650483,0
1780650497,0
1780650511,0
1780650525,1
1780650539,1
1780650553,1
1780650554,1
1780650568,1
1780650582,1
1780650596,1
1780650610,0
1780650624,0
1780650639,0
1780650653,0
1780650667,0
1780650681,0
1780650695,0
1780650710,0
1780650724,1
1780650738,1
1780650752,1
1780650766,1
1780650781,1
1780650795,1
1780650809,1
1780650823,0
1780650837,0
1780650851,0
1780650852,0
1780650866,0
1780650880,0
1780650894,0
1780650908,0
1780650922,0
1780650937,1
1780650951,1
1780650965,1
1780650979,1
1780650993,1
1780651007,1
1780651022,1
1780651036,0
1780651050,0
1780651064,0
1780651078,0
1780651093,0
1780651107,0
1780651121,0
1780651135,0
1780651149,1
1780651164,0
1780651178,0
1780651192,0
1780651206,0
1780651220,0
1780651234,0
1780651235,0
1780651249,0
1780651263,0
1780651277,0
1780651291,1
1780651306,0
1780651320,0
1780651334,0
1780651348,0
1780651362,0
1780651376,0
1780651377,0
1780651391,0
1780651405,0
1780651419,0
1780651433,1
1780651448,0
1780651462,0
1780651476,0
1780651490,0
1780651504,0
1780651519,0
1780651533,0
1780651547,0
1780651561,1
1780651575,1
1780651590,1
1780651604,1
1780651618,0
1780651632,0
1780651646,0
1780651660,0
1780651661,0
1780651675,0
1780651689,0
1780651703,0
1780651717,0
1780651731,0
1780651732,0
1780651746,1
1780651760,1
1780651774,1
1780651788,1
1780651802,0
1780651817,0
1780651831,0
1780651845,0
1780651859,0
1780651873,0
1780651887,0
1780651888,0
1780651902,0
1780651916,0
1780651930,1
1780651944,1
1780651959,1
1780651973,1
1780651987,1
1780652001,1
1780652015,0
1780652029,0
1780652030,0
1780652044,0
1780652058,0
1780652072,0
1780652086,0
1780652100,0
1780652115,0
1780652129,0
1780652143,1
1780652157,1
1780652171,1
1780652186,1
1780652200,1
1780652214,1
1780652228,0
1780652242,0
1780652256,0
1780652257,0
1780652271,0
1780652285,0
1780652299,0
1780652313,0
1780652327,0
1780652328,0
1780652342,0
1780652356,1
1780652370,1
1780652384,1
1780652399,1
1780652413,1
1780652427,1
1780652441,0
1780652455,0
1780652469,0
1780652484,0
1780652498,0
1780652512,0
1780652526,0
1780652541,0
1780652555,0
1780652569,1
1780652583,1
1780652597,1
1780652611,1
1780652612,1
1780652626,1
1780652640,1
1780652654,0
1780652668,0
1780652682,0
1780652696,0
1780652697,0
1780652711,0
1780652725,0
1780652739,0
1780652753,0
1780652768,0
1780652782,1
1780652796,1
1780652810,1
1780652824,1
1780652838,1
1780652839,1
1780652853,1
1780652867,0
1780652881,0
1780652895,0
1780652909,0
1780652924,0
1780652938,0
1780652952,0
1780652966,0
1780652980,0
1780652995,1
1780653009,0
1780653023,0
1780653037,0
1780653051,0
1780653066,0
1780653080,0
1780653094,0
1780653108,0
1780653122,1
1780653136,0
1780653137,0
1780653151,0
1780653165,0
1780653179,0
1780653193,0
1780653207,0
1780653222,0
1780653236,0
1780653250,0
1780653264,1
1780653278,0
1780653293,0
1780653307,0
1780653321,0
1780653335,0
1780653349,0
1780653363,0
1780653364,0
1780653378,0
1780653392,1
1780653406,1
1780653420,1
1780653434,1
1780653435,1
1780653449,1
1780653463,0
1780653477,0
1780653491,0
1780653505,0
1780653506,0
1780653520,0
1780653534,0
1780653548,0
1780653562,0
1780653577,1
1780653591,1
1780653605,1
1780653619,1
1780653633,0
1780653647,0
1780653648,0
1780653662,0
1780653676,0
1780653690,0
1780653704,0
1780653718,0
1780653733,0
1780653747,0
1780653761,1
1780653775,1
1780653789,1
1780653804,1
1780653818,1
1780653832,1
1780653846,0
1780653860,0
1780653875,0
1780653889,0
1780653903,0
1780653917,0
1780653931,0
1780653946,0
1780653960,0
1780653974,1
1780653988,1
1780654002,1
1780654017,1
1780654031,1
1780654045,1
1780654059,0
1780654073,0
1780654088,0
1780654102,0
1780654116,0
1780654130,0
1780654144,0
1780654159,0
1780654173,0
1780654187,1
1780654201,1
1780654215,1
1780654229,1
1780654244,1
1780654258,1
1780654272,0
1780654286,0
1780654300,0
1780654315,0
1780654329,0
1780654343,0
1780654357,0
1780654371,0
1780654386,0
1780654400,1
1780654414,1
1780654428,1
1780654442,1
1780654456,1
1780654457,1
1780654471,1
1780654485,0
1780654499,0
1780654513,0
1780654527,0
1780654528,0
1780654542,0
1780654556,0
1780654570,0
1780654584,0
1780654598,0
1780654613,1
1780654627,1
1780654641,1
1780654655,1
1780654669,1
1780654683,1
1780654684,1
1780654698,0
1780654712,0
1780654726,0
1780654740,0
1780654754,0
1780654769,0
1780654783,0
1780654797,0
1780654811,0
1780654825,1
1780654840,0
1780654854,0
1780654868,0
1780654882,0
1780654896,0
1780654897,0
1780654911,0
1780654925,0
1780654939,0
1780654953,1
1780654967,0
1780654982,0
1780654996,0
1780655010,0
1780655024,0
1780655038,0
1780655053,0
1780655067,0
1780655081,0
1780655095,1
1780655109,0
1780655123,0
1780655138,0
1780655152,0
1780655166,0
1780655180,0
1780655194,0
1780655209,0
1780655223,0
1780655237,1
1780655251,1
1780655265,1
1780655280,1
1780655294,0
1780655308,0
1780655322,0
1780655336,0
1780655351,0
1780655365,0
1780655379,0
1780655393,0
1780655407,1
1780655422,1
1780655436,1
1780655450,1
1780655464,1
1780655478,0
1780655492,0
1780655507,0
1780655521,0
1780655535,0
1780655549,0
1780655563,0
1780655578,0
1780655592,1
1780655606,1
1780655620,1
1780655634,1
1780655648,1
1780655663,1
1780655677,1
1780655691,0
1780655705,0
1780655719,0
1780655734,0
1780655748,0
1780655762,0
1780655776,0
1780655790,0
1780655791,0
1780655805,1
1780655819,1
1780655833,1
1780655847,1
1780655861,1
1780655876,1
1780655890,0
1780655904,0
1780655918,0
1780655932,0
1780655947,0
1780655961,0
1780655975,0
1780655989,0
1780656003,0
1780656017,1
1780656018,1
1780656032,1
1780656046,1
1780656060,1
1780656074,1
1780656088,1
1780656103,0
1780656117,0
1780656131,0
1780656145,0
1780656159,0
1780656174,0
1780656188,0
1780656202,0
1780656216,0
1780656230,1
1780656244,1
1780656259,1
1780656273,1
1780656287,1
1780656301,1
1780656315,0
1780656329,0
1780656344,0
1780656358,0
1780656372,0
1780656386,0
1780656400,0
1780656414,0
1780656428,0
1780656443,1
1780656457,1
1780656471,1
1780656485,1
1780656499,1
1780656513,1
1780656528,0
1780656542,0
1780656556,0
1780656570,0
1780656584,0
1780656598,0
1780656613,0
1780656627,0
1780656641,0
1780656655,1
1780656669,0
1780656683,0
1780656698,0
1780656712,0
1780656726,0
1780656740,0
1780656754,0
1780656768,0
1780656783,0
1780656797,1
1780656811,0
1780656825,0
1780656839,0
1780656853,0
1780656868,0
1780656882,0
1780656896,0
1780656910,0
1780656924,1
1780656938,0
1780656953,0
1780656967,0
1780656981,0
1780656995,0
1780657009,0
1780657023,0
1780657038,0
1780657052,0
1780657066,1
1780657080,1
1780657094,1
1780657108,1
1780657123,0
1780657137,0
1780657151,0
1780657165,0
1780657179,0
1780657193,0
1780657194,0
1780657208,0
1780657222,0
1780657236,0
1780657250,1
1780657264,1
1780657278,1
1780657293,1
1780657307,0
1780657321,0
1780657335,0
1780657349,0
1780657363,0
1780657378,0
1780657392,0
1780657406,0
1780657420,1
1780657434,1
1780657448,1
1780657462,1
1780657463,1
1780657477,1
1780657491,1
1780657505,1
1780657519,0
1780657533,0
1780657547,0
1780657562,0
1780657576,0
1780657590,0
1780657604,0
1780657618,0
1780657632,1
1780657647,1
1780657661,1
1780657675,1
1780657689,1
1780657703,1
1780657717,1
1780657731,0
1780657746,0
1780657760,0
1780657774,0
1780657788,0
1780657802,0
1780657816,0
1780657831,0
1780657845,1
1780657859,1
1780657873,1
1780657887,1
1780657901,1
1780657915,1
1780657916,1
1780657930,1
1780657944,0
1780657958,0
1780657972,0
1780657986,0
1780658000,0
1780658001,0
1780658015,0
1780658029,0
1780658043,0
1780658057,1
1780658071,1
1780658086,1
1780658100,1
1780658114,1
1780658128,1
1780658142,1
1780658156,0
1780658170,0
1780658171,0
1780658185,0
1780658199,0
1780658213,0
1780658227,0
1780658241,0
1780658255,0
1780658270,1
1780658284,1
1780658298,1
1780658312,1
1780658326,1
1780658340,1
1780658354,1
1780658355,1
1780658369,0
1780658383,0
1780658397,0
1780658411,0
1780658425,0
1780658439,0
1780658454,0
1780658468,0
1780658482,1
1780658496,0
1780658510,0
1780658524,0
1780658539,0
1780658553,0
1780658567,0
1780658581,0
1780658595,0
1780658609,0
1780658624,1
1780658638,0
1780658652,0
1780658666,0
1780658680,0
1780658694,0
1780658709,0
1780658723,0
1780658737,0
1780658751,0
1780658765,1
1780658779,0
1780658794,0
1780658808,0
1780658822,0
1780658836,0
1780658850,0
1780658865,0
1780658879,0
1780658893,1
1780658907,1
1780658921,1
1780658935,1
1780658950,0
1780658964,0
1780658978,0
1780658992,0
1780659006,0
1780659020,0
1780659035,0
1780659049,0
1780659063,0
1780659077,1
1780659091,1
1780659105,1
1780659120,1
1780659134,0
1780659148,0
1780659162,0
1780659176,0
1780659190,0
1780659204,0
1780659219,0
1780659233,0
1780659247,0
1780659261,1
1780659275,1
1780659289,1
1780659290,1
1780659304,1
1780659318,1
1780659332,1
1780659346,0
1780659360,0
1780659374,0
1780659389,0
1780659403,0
1780659417,0
1780659431,0
1780659445,0
1780659459,0
1780659473,1
1780659488,1
1780659502,1
1780659516,1
1780659530,1
1780659544,1
1780659558,0
1780659573,0
1780659587,0
1780659601,0
1780659615,0
1780659629,0
1780659643,0
1780659657,0
1780659672,0
1780659686,1
1780659700,1
1780659714,1
1780659728,1
1780659742,1
1780659757,1
1780659771,0
1780659785,0
1780659799,0
1780659813,0
1780659827,0
1780659841,0
1780659855,0
1780659856,0
1780659870,0
1780659884,0
1780659898,1
1780659912,1
1780659926,1
1780659941,1
1780659955,1
1780659969,1
1780659983,0
1780659997,0
1780660012,0
1780660026,0
1780660040,0
1780660054,0
1780660068,0
1780660082,0
1780660097,0
1780660111,1
1780660125,1
1780660139,1
1780660153,1
1780660167,1
1780660182,1
1780660196,0
1780660210,0
1780660224,0
1780660238,0
1780660252,0
1780660267,0
1780660281,0
1780660295,0
1780660309,0
1780660323,1
1780660337,0
1780660352,0
1780660366,0
1780660380,0
1780660394,0
1780660408,0
1780660422,0
1780660437,0
1780660451,1
1780660465,0
1780660479,0
1780660493,0
1780660507,0
1780660522,0
1780660536,0
1780660550,0
1780660564,0
1780660578,0
1780660592,1
1780660606,0
1780660621,0
1780660635,0
1780660649,0
1780660663,0
1780660677,0
1780660691,0
1780660692,0
1780660706,0
1780660720,0
1780660734,1
1780660748,1
1780660762,1
1780660776,1
1780660791,0
1780660805,0
1780660819,0
1780660833,0
1780660847,0
1780660861,0
1780660876,0
1780660890,0
1780660904,1
1780660918,1
1780660932,1
1780660947,1
1780660961,1
1780660975,0
1780660989,0
1780661003,0
1780661017,0
1780661032,0
1780661046,0
1780661060,0
1780661074,0
1780661088,1
1780661102,1
1780661103,1
1780661117,1
1780661131,1
1780661145,1
1780661159,1
1780661173,1
1780661188,0
1780661202,0
1780661216,0
1780661230,0
1780661244,0
1780661258,0
1780661272,0
1780661273,0
1780661287,0
1780661301,1
1780661315,1
1780661329,1
1780661344,1
1780661358,1
1780661372,1
1780661386,1
1780661400,0
1780661414,0
1780661429,0
1780661443,0
1780661457,0
1780661471,0
1780661485,0
1780661499,0
1780661513,1
1780661514,1
1780661528,1
1780661542,1
1780661556,1
1780661570,1
1780661584,1
1780661598,1
1780661599,1
1780661613,0
1780661627,0
1780661641,0
1780661655,0
1780661669,0
1780661683,0
1780661697,0
1780661698,0
1780661712,0
1780661726,1
1780661740,1
1780661754,1
1780661768,1
1780661782,1
1780661797,1
1780661811,1
1780661825,0
1780661839,0
1780661853,0
1780661867,0
1780661882,0
1780661896,0
1780661910,0
1780661924,0
1780661938,1
1780661952,1
1780661966,1
1780661967,1
1780661981,1
1780661995,1
1780662009,1
1780662023,0
1780662037,0
1780662052,0
1780662066,0
1780662080,0
1780662094,0
1780662108,0
1780662122,0
1780662123,0
1780662137,0
1780662151,0
1780662165,0
1780662179,0
1780662193,0
1780662207,0
1780662208,0
1780662222,0
1780662236,0
1780662250,0
1780662264,0
1780662278,0
1780662293,0
1780662307,0
1780662321,0
1780662335,0
1780662349,0
1780662363,0
1780662378,0
1780662392,0
1780662406,0
1780662420,0
1780662434,0
1780662448,0
1780662463,0
1780662477,0
1780662491,0
1780662505,0
1780662519,0
1780662533,0
1780662547,0
1780662548,0
1780662562,0
1780662576,0
1780662590,0
1780662604,0
1780662618,0
1780662632,0
1780662647,0
1780662661,0
1780662675,0
1780662689,0
1780662703,0
1780662717,0
1780662718,0
1780662732,0
1780662746,0
1780662760,0
1780662774,0
1780662788,0
1780662802,0
1780662803,0
1780662817,0
1780662831,0
1780662845,0
1780662859,0
1780662873,0
1780662887,0
1780662888,0
1780662902,0
1780662916,0
1780662930,0
1780662944,0
1780662958,0
1780662959,0
1780662973,0
1780662987,0
1780663001,0
